name,address,lon,lat,phone,description,english_friendly,japanese_friendly,korean_friendly,mobile_charging,accessibility_friendly,gender_friendly,digital_payment_friendly,vegetarian_friendly,restroom_friendly,fair_trade_friendly,free_wifi,bike_friendly,breastfeeding_friendly,muslim_friendly,menstruation_friendly,friendly_feature_count
Plants,台北市大安區復興南路一段253巷10號1樓,121.544189,25.03675,02-27845677,Plants 於 2016 年 5 月創立，是台灣第一家提供植物性、無麩質、全食物飲食的餐廳，致力於推廣植物性全食物飲食，進而讓大眾了解如何從食、衣、住、行、育、樂之中做選擇，活出有意識的生活。人類可以透過飲食模式改變來創造更好的地球環境，我們期待與地球公民一起成長、一起努力、一起透過美好的植物性飲食，推動永續的社會運動，發揮每個人的社會影響力。,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,10
Miss Green,台北市大安區敦化南路二段63巷28號,121.550552,25.030868,02-27039026,"""MissGreen綠蔬蔬這一路走來，我們的三大堅持： #01 我們比你更在意你的健康。 We care more for your Health. ■ 其實蔬食可以很美味，更可以滿足營養均衡的需求！ 現代人的健康問題層出不窮，細數那些「生病的動物」「食品不安全」「馬甲線」在MissGreen我們保證絕對天然，無添加！ #02 始終...保持善良。 Love all kinds. ■ 成就他人，成就自己！ 保持愛和善良，將善良傳遞給他人。 相由心生，美不單單只是外表，更是一個善良又強大的內心。在MissGreen我們將用有意識的消費形成一股善良的力量。 #03 堅持可持續發展。 Leveraging a Balance. ■ 時尚不單代表時代，更代表人類對於永續的覺醒與美好祈願。 隨著越來越多的人出品地球生態的紀錄片，「綠色」、「永續」、「環保」這些概念頻繁被提出，不僅我們把持初衷，並承諾將永續放在每一個MissGreen綠蔬蔬的設計中。 . . . 綠蔬蔬從2014年起頭的艱難，到如今只因為…我們把持 「真」「善」「和」「美 」 Be Your Own Hero! ■ 用消費去愛我們的家，讓善舉形成一個口耳相傳，屬於你我為未來努力的故事。 只要世界上還有一個人在愛動物、愛地球、默默付出著…MissGreen綠蔬蔬將一直與你同在。 MissGreen綠蔬蔬創始人 Vivian",1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5
糜家莊潮式砂鍋粥,台北市中山區吉林路226號1樓,121.530105,25.059135,02-25417366,"糜家莊潮式砂鍋粥
創新料理 潮入稱{糜} 潮州糜.通常比較黏稠.稱得上{厚糜}
北方粥 .鄭板橋所煮的{糊塗粥} .用潮州話來說就是 {鎶飲糜}
潮州大米ㄝ稱得上{白糜} .用大米配合其他料理融入 
菜糜.魚糜.鸡糜.蝦糜.蟹糜與16種溫補中藥材一起熬煮
便成為古時候 皇帝每日必食為{皇帝糜}",0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,5
地下街軟體世界 一店,臺北市中正區黎明里市民大道1段100號台北地下街93室,121.518683,25.048799,02-25594855,"台北地下街- 最佳電玩遊戲購物品牌, TV Game主機、遊戲、週邊專賣,PlayStation 5,Nintendo Switch, Xbox Series X, 擁有實體門市供玩家選購各類電視遊樂器商品",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3
GIFTIE甜心禮物,台北市信義區忠孝東路四段553巷22弄8號1樓,121.563391,25.04317,02-25781808,"GIFTIE 松菸店 Silver jewelries DIY Workshop
新金工體驗

台灣首家全客製化DIY銀飾禮物館，《根據您的想法》VIP一對一新金工教學，日本原裝進口999純銀黏土材料，讓創作更加容易，不使用傳統金工的鋸、銼、焊、敲等工法，無固定款式教學，完全按照您的想法來發揮，輕鬆完成自己製作銀飾夢想。",0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,8
台北漫步旅店,台北市萬華區成都路163號,121.50237,25.043876,02-23831334,台北漫步旅店西門館前身就是間老旅店，由來自香港的老闆林維源重新改裝為青年旅館。 雖是青年旅館，除了混合床位外也有獨立客房，讓喜歡多一點隱私的旅客，住房時也可以同時享受青年旅館的公共空間。 旅店一樓採用工業風設計，簡約中帶有個性。 一踏入旅店，挑高設計加上整層打通，光是交誼廳就讓人覺得這已經超越了青年旅店該有的格局。,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,7
FLOVIE花漾微漫咖啡館,台北市中正區羅斯福路三段244巷10弄19號,121.531494,25.016102,02-23656188,"這是一家充滿愛花者的咖啡廳同時也是寵物友善餐廳，一對姐妹從澳洲回來，希望把自己吃到的好口味及美麗的環境分享給每一位熱愛美食的你！常常會有手作甜點/餐點推出，推薦的菜色有洋蔥牛肉乳酪法棍還有超美味的燻鮭魚酪梨可頌早午餐，來杯溫暖的咖啡，美味的餐點，開始這美好的一天！
下午茶最新推出讓人幸福滿滿的肉桂捲系列，肉桂控一定要試試，還有好多當日手作甜點，配上暖暖的咖啡，瞬間幸福爆表！絕對值得您親自體驗❤️
闆娘喜歡花草，也喜歡小動物，幸運的話來店用餐可以見到店狗Henry亨利與 Hemy嘿美喲（他們是2歲與4歲的臘腸狗）❤️❤️
敬請多加利用電話預約
或臉書私訊預約唷！
（Google上無法直接預約，謝謝）",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4
小石子商行,台北市大同區延平北路一段69巷2號,121.512254,25.0513,02-25595376,"小石子商行成立於2002年，走過這十多年，我們深信，
原始而繽紛的材質美感，是天然石飾品和其他飾品最大的不同，
來自大地的每一顆寶石都擁有獨一無二的個性和紋理；
而每一位手創人也都有引人入勝巧思和對待。
我們相信這家小店的存在能結合兩者，
陪伴更多人體會簡單的快樂，感受手創的幸福！
[營業項目]
天然石專門店 串珠材料 手作課程",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3
御盛食品工作室（盛櫥）,台北市松山區南京東路五段250巷18弄8號,121.566542,25.0501,02-27475598,盛櫥New’s kitchen & Bakery 是一間烘焙坊兼早午餐廳。 選用安心的食材，堅持手作的溫度。在步調匆促的大都會裡，有個幸福的加注站藏在街角，在日常，給您真實又熟悉的美味生活。,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,8
Insinger To Go,台北市大同區華陰街133號1樓,121.516102,25.050138,0920-005-053,硬性格新成立之 Insinger To Go 硬性格 外帶咖啡，近北車京站，店內銷售義式咖啡、單品手沖、甜點,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
法國廚師的甜點,台北市松山區延壽街89號1樓,121.566807,25.057227,0936-811-888,"民生社區裡的一位法國廚師Nosif ,他的手藝簡直是讓人驚呼連連啊！這位大廚可不簡單，他可是把他法國的料理技巧結合了當地食材，做出一系列讓人垂涎三尺的甜點。
最受歡迎的，當然要數他的法式生日蛋糕了。這不僅僅是個蛋糕，簡直是一件藝術品！低糖天然，每一刀下去，都能感受到他的用心。切開來更是驚艷，那細緻的層次感，讓人捨不得下手。
而他的可頌更是另一絕！酥脆的外皮，內裡卻又是鬆軟綿密，真是讓人回味無窮。尤其是他獨特的口味，有的是傳統的巧克力和杏仁可頌，也有一些創新口味，每次去都能有新的驚喜。
說起這位法國廚師，不能不提他的太太Teresa ,太太在這甜點店裡也是發揮著重要作用，她們真是天作之合！夫妻倆一起經營，不僅甜點美味，連店內的氛圍都溫馨又有活力。
大家都超愛他們，不僅因為他們的甜點美味，更是因為他們把這片小社區點燃了一把美食的熱情！每次去都能感受到他們的用心和對食物的熱愛，真是太棒了。這麼美味的甜點，簡直讓人停不下來啊！",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
Tiecafe,台北市內湖區成功路二段426巷56號一樓,121.588227,25.070259,0932-320-958,"店內收藏古物、黑膠與卡帶，讓人時空錯置感覺，慵懶輕鬆氛圍，彷彿置身那個美好90年代，回憶起年輕時的酸甜苦。 有古物零售、不定時活動、空間包場、咖啡體驗課。
#四位以上不招待#未開放訂位#可來電確認座位
歡迎洽詢《開店輔導-課程-批發
#不定期店休#內湖咖啡廳#精釀啤酒#深夜咖啡廳#提拉米蘇 #可麗露",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
呢喃MurMur,台北市文山區溪口街39號,121.540086,24.994691,02-29333299,"呢喃有訴說之意
讓呢喃MurMur代替送禮人道出真摯的喃喃細語」成為了品牌靈魂。
在這裡，你可以找到甜蜜、幸福和喜悅的蜜唇甜點禮盒，
也可以找到獨特、情調和質感的情侶對酒，
就讓我們替你說出心中最想表達的情感吧！",0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4
sugar miss,台北市大安區光復南路290巷4號,121.556979,25.039399,"02-27715320
要打02-87515258","Sugar Miss是由一位愛小孩的暖心爸爸所創辦，秉持給小孩最好的信念，。全品項採用天然食材，製作過程不添加人工香料和防腐劑，我們專注於製作美味、精緻的甜點，讓大家每一口都能感覺到真材實料與滿滿的幸福感。 
Sugar Miss的甜點種類非常豐富，有自創的大理石乳酪、奶酪、可麗露、肉桂捲…，其中最受歡迎的甜點是我們的千層蛋糕，蛋皮厚度堅持維持為0.1~0.3 mm，層層堆疊，入口即化，令人忍不住一口接一口。 原料食材採用日本進口奶霜，牛奶使用小農牧場鮮乳坊，雞蛋使用全佑牧場。
此外，Sugar Miss還有一款叫「豆腐岩」的特別甜點，它的外觀就像新竹知名景點豆腐岩一樣，方方正正，上層是棉花糖大理石裝飾，底下是戚風蛋糕包裹著會爆漿的內餡，內餡會隨著切開的動作緩緩流出，還會隨著不同季節推出新口味喔!
我們相信，一份好的甜點不僅能夠帶給人們味覺上的享受，還能夠讓人們感受到思念、關愛和幸福。",1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,6
宜窩EQUAL by TKLAB,台北市信義區嘉興街8號,121.558673,25.032298,0919-335-889,"""TKLAB創立於2010年，秉持不進通路，省去高昂抽成費用，目標打造TK生活圈，成為台灣保養保健品的第一國民品牌。 宜窩 EQUAL by TKLAB 為第一家結合保健保養品的實體概念店鋪，打造門口為保養保健品的無人智能商店，而在旁邊則是餐酒館的入口，當找到正確的按鈕，就能找到別有洞天的秘密基地。 宜窩是指可以放鬆窩在這的地方、 是每個人都能找到秘密基地般的歸屬感； 當你推開這扇門，我們總會對你說： 歡迎回來。 宜窩結合了西台日三個文化，無論餐點、酒款、音樂等元素都融合了三個文化。 主打好吃的15款世界各地炸雞，21款獨家調酒、現倒汲飲調酒。 另外也提供結合了TKLAB的保健食品而成的無酒精/有酒精飲品。 #宜窩barequalbytklab #第一家結合保健保養的餐酒館 #宜窩宜酒宜放鬆 #基隆路酒吧#信義區酒吧#信義區餐廳 #台北101世貿站 #信義安和站 #調酒五連杯只要897 #十五款口味炸雞 #全台北CP值最高餐酒館""",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3
初衷小鹿 Deer's Hotpot Bistro,台北市信義區忠孝東路四段553巷6弄15號,121.56345,25.042339,0903-993-311,"      「在天然鍋物裡找回最初的自己」
湯，即是我們的初衷，使用柴魚與多樣蔬果熬製24小時的精緻蔬果湯頭 堅持，不使用調味精及重口味湯頭，保留食材本質的美味 選用，頂級食材搭配原味精緻湯頭，讓每道食材禁得起味蕾的挑戰。
風味上，衷於「以食材為食材調味，創造多種層次味蕾」是我們新穎的理念 萬中精選出最適合搭配火鍋的紅、白、氣泡酒，顛覆傳統火鍋吃法。
「每一道端在餐桌上的美食都是主角」 也因甜點精緻化，讓許多客人常玩笑「被火鍋耽誤的甜點店」 期許在國際上，為台灣火鍋創造更多的全新風貌。 ",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4
Damngood,台北市中山區林森北路107巷10號,121.525445,25.050149,02-25435908,"Life is too short to feel all the DamnGood things
-
它不是咖啡廳、烘焙屋
而是提供感受、紀錄、展示的空間
-
透過探索尋找DamnGood的一切可能",1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
星球體能教室,台北市大同區德路三段61號3樓,121.518501,25.065587,0952-331-143,"｜由一群讓人看見台灣的酷人所組成｜

以推動戶外，達到在地經濟、社會、環境永續為品牌理念的戶外品牌！",1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,7
Le SAGE Steak Bistro 茱莉金牛排餐酒館,台北市大安區浦城街26巷2號一樓,121.526595,25.022763,02-23680986,"餐廳介紹:
Le SAGE 茱莉金牛排餐酒館致力於提供高品質美國 USDA Prime 鮮切牛排。透過多種食材料理方 式及獨家椒麻風味，帶給客人不一樣的體驗。 絕美陽光玻璃屋，適合聚餐、包場、慶生活動及客製菜單，可容納約 65 人。 多種單杯紅白酒，推薦給喜歡嘗試不同風味搭配的您。",1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,10
奪愛印度料理,台北市大安區仁愛路三段84號,121.539018,25.037596,0913-780-521,奪愛 - 顧名思義就是在料理之中奪人所愛， 奪愛印度料理從1990年創始， 老闆雖為台灣人，但接觸到印度料理後產生的熱愛， 花了30多年的時間來不斷的研究印度料理與文化思想。 而印度料理在世界上獨具特色且蘊含文化， 手抓飯 就是印度人長久以來的就餐習俗， 吃飯前會先洗凈手來準備就餐， 以此更為注重衛生。 而就餐過程或傳遞食物等都會使用右手， 因為人們認為右手代表潔淨。 也認為在吃飯過程有很多感受來自觸覺， 而刀叉和筷子等餐具的冰冷， 會阻絕了對食物的溫度與觸覺感受， 這也提前感知溫度，避免了食物燙口的問題。 也正因為這樣的習俗習慣， 使得印度大部分菜都呈現為糊狀， 才便於用手抓餅卷著吃或是抓米飯拌著吃,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,5
流氓老母滷小小,台北市大安區忠孝東路4段128號,121.547999,25.041335,02-27771225,"5年前，土匪老爸跟流氓老母還是一個平凡的上班族跟一個在巷子內幫人改衣服的無名之輩，在一次偶然的機會下他們決定改變現在的生活，於是在松江路的一條小巷內，流氓老母麵食店就此誕生了….
流氓老母不僅僅只是一家單純的小吃店，而是一間用感情認真經營的店，名字的背後訴說著一個當母親的辛酸血淚，希望顧客來到這就像回到家的感覺，能感受到家的感覺以及母親希望孩子吃飽的心情。但隨著流氓老母年歲漸增，為了不讓飄香20年的好味道就此不見，兩位具有餐飲經驗的型男主廚下定決心要傳承老母的好味道以及好手藝。
現在，流氓老母決定以全新的樣貌出現在各位顧客面前，經歷了各種考驗與籌備，現在我們即將推出最具台灣代表性的傳統小吃-流氓老母滷小小滷味專賣店即將登場！",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
定迎士林旗艦店,台北市士林區士商路151、153號,121.517379,25.094218,02-25321818,"定迎有限公司士林旗艦店，為目前台北最大直營店，總空間占地160坪，內含3個大包廂每間可容納40人、1個中型包廂每間可容納25人、1個VIP可容納16人，為您提供寬敞舒適的茶體驗及購物環境。
定迎致力推廣台灣茶，特別提供純淨、自然、好茶道，以製造健康好茶為企業宗旨。其產品皆用481項SGS歐盟進口最高規格檢驗報告，並每年通過美國FDA註冊證書。",0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,6
